Heures,Consommation,Prévision J-1,Prévision J,Fioul,Charbon,Gaz,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Ech. physiques,Taux de Co2,Ech. comm. Angleterre,Ech. comm. Espagne,Ech. comm. Italie,Ech. comm. Suisse,Ech. comm. Allemagne-Belgique,Fioul - TAC,Fioul - Cogén.,Fioul - Autres,Gaz - TAC,Gaz - Cogén.,Gaz - CCG,Gaz - Autres,Hydraulique - Fil de l?eau + éclusée,Hydraulique - Lacs,Hydraulique - STEP turbinage,Bioénergies - Déchets,Bioénergies - Biomasse,Bioénergies - Biogaz
00:45,,59750,60300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:00,60533,58500,59400,491,16,3888,56394,3698,0,7418,-2910,662,-9124,32,-1750,-1400,-862,-2791,-2287,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
01:15,,58900,59600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:30,60426,59300,59800,492,16,3876,56446,3824,0,7336,-3034,662,-9193,32,-1750,-1400,-862,-2791,-2287,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
01:45,,59150,59750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:00,60104,59000,59700,490,16,3870,56360,3947,0,7249,-3054,661,-9436,32,-1750,-779,-862,-2990,-2163,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
02:15,,58650,59100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:30,59861,58300,58500,488,16,3861,55763,4048,0,7066,-3191,656,-8845,32,-1750,-779,-862,-2990,-2163,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
02:45,,57400,57550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:00,57915,56500,56600,485,16,3925,53449,4188,0,7024,-3198,667,-8641,34,-1750,-781,-862,-2990,-2147,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
03:15,,56000,55950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:30,56691,55500,55300,485,16,3909,52365,4213,0,6987,-3184,667,-8767,34,-1750,-781,-862,-2990,-2147,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
03:45,,54950,54900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:00,55743,54400,54500,485,17,3887,51530,4385,0,6613,-3154,665,-8684,35,-1750,-835,-862,-3095,-2098,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
04:15,,54200,54550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:30,55656,54000,54600,485,16,3898,51725,4533,0,6463,-3142,662,-8984,35,-1750,-835,-862,-3095,-2098,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
04:45,,54150,54850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:00,55974,54300,55100,485,13,3892,51802,4611,0,6429,-3139,666,-8786,35,-1750,-1164,-862,-3095,-2283,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
05:15,,55150,55950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:30,57846,56000,56800,484,9,3875,53740,4747,0,6781,-3131,666,-9326,33,-1750,-1164,-862,-3095,-2283,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
05:45,,56950,57800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:00,59861,57900,58800,485,7,3893,55377,4885,0,6925,-2854,670,-9527,32,-1550,-1075,-862,-3140,-3135,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
06:15,,59550,60900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:30,63824,61200,63000,484,3,3895,57424,4978,0,7737,-1670,658,-9686,30,-1550,-1075,-862,-3140,-3135,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
06:45,,63150,64800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:00,67316,65100,66600,484,4,3930,58973,5044,0,8513,-901,663,-9394,29,-1500,-1200,-862,-3179,-2686,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
07:15,,67150,68400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:30,70887,69200,70200,485,3,3917,59967,5115,0,11277,-892,672,-9657,28,-1500,-1200,-862,-3179,-2686,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
07:45,,70300,71200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:00,72996,71400,72200,485,1,4023,59996,5157,0,12706,-102,671,-9941,27,-1549,-1056,-861,-3192,-3755,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
08:15,,71500,72300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:30,73374,71600,72400,483,0,4296,60072,5164,3,13695,-19,661,-10983,28,-1549,-1056,-861,-3192,-3755,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
08:45,,71350,72250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:00,73224,71100,72100,484,0,4309,60085,5202,56,13271,-19,664,-10827,28,-1402,-1200,-862,-3193,-3518,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
09:15,,71150,72200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:30,73227,71200,72300,483,0,4298,59972,5260,156,13194,-19,662,-10780,28,-1402,-1200,-862,-3193,-3518,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
09:45,,71350,72150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:00,73197,71500,72000,483,0,4282,59968,5267,285,13133,-19,655,-10857,28,-1513,-1200,-862,-3197,-3630,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
10:15,,71400,72000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:30,73183,71300,72000,511,0,4228,59947,5239,416,13199,-19,650,-10990,28,-1513,-1200,-862,-3197,-3630,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
10:45,,71350,71700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:00,72723,71400,71400,771,0,4228,59884,5260,520,12214,-18,655,-10789,31,-1716,-1200,-862,-3184,-2876,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
11:15,,71550,71750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:30,73156,71700,72100,786,0,4213,59786,5277,564,12083,-18,654,-10188,31,-1716,-1200,-862,-3184,-2876,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
11:45,,71700,72150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,73534,71700,72200,789,0,4234,59895,5265,640,11931,-18,657,-9860,31,-1694,-1200,-862,-3191,-1858,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
12:15,,71100,71600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:30,72610,70500,71000,662,0,4249,59476,5311,663,10711,-18,662,-9104,30,-1694,-1200,-862,-3191,-1858,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
12:45,,71200,71650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:00,72920,71900,72300,667,0,4241,59531,5305,617,11105,-18,666,-9194,30,-1666,-1200,-862,-3184,-2129,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
13:15,,71150,71350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:30,71871,70400,70400,490,0,4063,59555,5325,614,10616,-19,664,-9437,28,-1666,-1200,-862,-3184,-2129,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
13:45,,70300,70200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:00,71404,70200,70000,488,0,4048,59393,5296,586,10265,-19,667,-9322,28,-1749,-1200,-862,-3186,-2494,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
14:15,,69900,69950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:30,71332,69600,69900,488,0,4086,59675,5376,528,10468,-19,661,-9932,28,-1749,-1200,-862,-3186,-2494,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
14:45,,68800,69050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:00,69849,68000,68200,491,0,4033,59281,5332,422,9740,-257,663,-9857,29,-1745,-1200,-862,-3186,-3185,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
15:15,,67700,67850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:30,69383,67400,67500,492,0,4080,59462,5358,332,9827,-256,664,-10577,29,-1745,-1200,-862,-3186,-3185,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
15:45,,67150,67200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:00,68904,66900,66900,491,0,4015,59714,5321,220,9784,-796,660,-10504,29,-1458,-1200,-862,-3188,-3989,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
16:15,,66600,66550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:30,68687,66300,66200,492,0,4015,59743,5292,111,10055,-794,660,-10886,29,-1458,-1200,-862,-3188,-3989,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
16:45,,66900,66850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:00,69380,67500,67500,492,0,4024,59914,5295,33,10544,-789,649,-10783,28,-1750,-1200,-862,-3188,-2654,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
17:15,,69100,69200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:30,71878,70700,70900,492,0,4204,59830,5208,2,11152,-19,663,-9654,29,-1750,-1200,-862,-3188,-2654,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
17:45,,71850,72100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:00,74505,73000,73300,491,0,4225,59853,5100,0,14073,-18,659,-9878,28,-1750,-1200,-862,-3184,-1234,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
18:15,,73500,73900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:30,75611,74000,74500,491,0,4220,59858,5025,0,13895,-21,655,-8513,28,-1750,-1200,-862,-3184,-1234,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
18:45,,74600,75150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:00,76698,75200,75800,491,0,4244,59951,4977,0,15061,-18,654,-8662,28,-1737,-1200,-862,-3184,-1442,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
19:15,,74450,75000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:30,75660,73700,74200,492,0,4235,59760,4978,0,14318,-19,663,-8767,28,-1737,-1200,-862,-3184,-1442,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
19:45,,72750,73250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:00,73535,71800,72300,490,0,4261,59598,4853,0,12513,-18,657,-8820,29,-1750,-1200,-862,-3185,-2629,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
20:15,,70800,71250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:30,71275,69800,70200,491,0,3870,59563,4736,0,11945,-65,663,-9929,27,-1750,-1200,-862,-3185,-2629,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
20:45,,68950,69350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:00,69189,68100,68500,491,0,3811,59420,4560,0,10615,-376,673,-10005,28,-1750,-1200,-862,-3039,-3135,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
21:15,,66750,67100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:30,66829,65400,65700,491,0,3785,59127,4308,0,9236,-580,678,-10216,29,-1750,-1200,-862,-3039,-3135,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
21:45,,64450,64700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:00,64861,63500,63700,490,0,3797,58775,4127,0,8146,-759,677,-10393,29,-1750,-1200,-862,-3044,-3060,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
22:15,,64150,64350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30,64898,64800,65000,491,0,3792,58561,3728,0,8105,-502,684,-9961,30,-1750,-1200,-862,-3044,-3060,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
22:45,,65450,65600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:00,66939,66100,66200,491,0,3813,59669,3648,0,8938,-221,691,-10090,29,-1750,-1200,-862,-2632,-1097,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
23:15,,65000,65100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:30,65479,63900,64000,492,2,3802,57937,3551,0,8170,-1500,705,-7679,30,-1750,-1200,-862,-2632,-1097,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
23:45,,63700,63750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:00,65081,63500,63800,490,0,3795,57851,3490,0,8169,-1756,709,-7668,31,-1750,-1200,-862,-2224,-797,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
00:15,,62650,62800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:30,63129,61800,61800,490,0,3765,55811,3645,0,7745,-1680,703,-7351,31,-1750,-1200,-862,-2224,-797,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
00:45,,60550,60550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:00,60564,59300,59300,491,0,3743,53872,3740,0,7705,-2620,685,-7050,32,-1750,-1400,-862,-2166,-321,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
01:15,,59500,59400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:30,60194,59700,59500,490,0,3638,53360,3841,0,7640,-2617,679,-6837,32,-1750,-1400,-862,-2166,-321,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
01:45,,59650,59450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:00,59709,59600,59400,489,1,3578,52603,3952,0,7888,-2615,681,-6867,32,-1750,-1300,-862,-2077,-288,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
02:15,,59000,58750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:30,59353,58400,58100,491,0,3586,52242,3975,0,7617,-2621,685,-6622,32,-1750,-1300,-862,-2077,-288,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
02:45,,57550,57200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:00,57569,56700,56300,490,0,3565,50817,3995,0,7282,-2875,685,-6391,33,-1750,-965,-862,-1979,-519,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
03:15,,56200,55800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:30,56545,55700,55300,491,1,3648,49637,4060,0,6844,-2439,683,-6380,34,-1750,-965,-862,-1979,-519,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
03:45,,55000,54900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:00,55655,54300,54500,490,0,3624,48895,4302,0,6705,-2635,680,-6405,35,-1750,-583,-862,-2229,-534,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
04:15,,54100,54400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:30,55628,53900,54300,489,0,3628,49720,4352,0,6307,-3239,672,-6301,34,-1750,-583,-862,-2229,-534,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
04:45,,54250,54800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:00,55992,54600,55300,489,0,3620,49964,4414,0,6296,-3182,674,-6285,34,-1750,-687,-862,-2393,-2643,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
05:15,,55350,56150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:30,57863,56100,57000,491,0,3625,53196,4426,0,6933,-2823,673,-8659,32,-1750,-687,-862,-2393,-2643,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
05:45,,57000,57900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:00,59642,57900,58800,489,0,3635,54816,4445,0,7098,-2810,662,-8693,31,-1619,-804,-862,-2888,-3033,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
06:15,,59400,60650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:30,63366,60900,62500,491,0,3671,56919,4431,0,7817,-1237,661,-9389,30,-1619,-804,-862,-2888,-3033,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
06:45,,62750,64350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:00,66855,64600,66200,490,0,3659,58109,4340,0,8935,-104,659,-9234,28,-1552,-1200,-862,-2889,-1848,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
07:15,,66350,67600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:30,69997,68100,69000,491,0,3663,59320,4181,0,10480,-101,669,-8706,27,-1552,-1200,-862,-2889,-1848,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
07:45,,69100,70050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:00,71959,70100,71100,491,0,3662,59688,4111,0,11739,-101,666,-8298,27,-1287,-941,-862,-2903,-1827,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
08:15,,70500,71550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:30,73326,70900,72000,490,0,3659,59832,4032,3,12606,-101,657,-7851,26,-1287,-941,-862,-2903,-1827,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
08:45,,71150,71900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:00,73197,71400,71800,499,0,3646,59760,3906,19,12879,-101,654,-8064,26,-1377,-1050,-862,-2093,-1718,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
09:15,,71650,71950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:30,73257,71900,72100,506,0,3654,59660,3773,108,12351,-19,653,-7429,27,-1377,-1050,-862,-2093,-1718,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
09:45,,72050,72050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:00,73373,72200,72000,578,0,3626,59755,3601,253,12374,-15,658,-7455,27,-1366,-1124,-862,-1840,-2038,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
10:15,,72550,72250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:30,73244,72900,72500,612,0,3628,59860,3408,412,12264,-2,657,-7595,28,-1366,-1124,-862,-1840,-2038,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
10:45,,72700,72150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:00,72955,72500,71800,1043,0,3608,59796,3177,568,11766,-2,656,-7657,32,-1346,-749,-862,-2742,-2207,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
11:15,,72900,71750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:30,73046,73300,71700,955,0,3614,59998,3204,760,12017,-2,666,-8166,31,-1346,-749,-862,-2742,-2207,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
11:45,,73350,71750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,73199,73400,71800,960,0,3615,60087,3289,841,12026,-10,672,-8282,31,-1362,-854,-862,-2853,-2339,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
12:15,,72750,71250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:30,72394,72100,70700,841,0,3623,60081,3421,908,11491,-18,678,-8632,30,-1362,-854,-862,-2853,-2339,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
12:45,,72800,71300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:00,72381,73500,71900,850,0,3620,59952,3539,895,11569,-18,682,-8708,30,-1367,-1125,-862,-2890,-2706,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
13:15,,72650,70850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:30,71342,71800,69800,491,0,3609,59783,3667,858,11860,-18,688,-9596,27,-1367,-1125,-862,-2890,-2706,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
13:45,,71800,69650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:00,70932,71800,69500,492,0,3713,59731,3774,782,11185,-53,685,-9377,27,-1269,-1200,-862,-2889,-2513,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
14:15,,71600,69400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:30,70657,71400,69300,491,0,3721,59691,3852,697,10912,-185,692,-9214,27,-1269,-1200,-862,-2889,-2513,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
14:45,,70700,68550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:00,69402,70000,67800,493,0,3745,59515,3901,602,10143,-154,683,-9526,28,-1269,-1200,-861,-2903,-3436,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
15:15,,69450,67450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:30,68648,68900,67100,493,0,3752,59726,3820,444,10148,-24,683,-10394,28,-1269,-1200,-861,-2903,-3436,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
15:45,,68500,67150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:00,68710,68100,67200,537,0,3754,59749,3850,313,9963,-24,689,-10121,28,-1218,-947,-862,-3099,-3938,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
16:15,,68250,67450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:30,68859,68400,67700,577,0,3769,59887,3888,146,10620,-8,698,-10717,29,-1218,-947,-862,-3099,-3938,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
16:45,,68850,68200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:00,69470,69300,68700,582,0,3851,59729,4076,43,11242,-16,698,-10736,29,-1750,999,-862,-2878,-4582,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
17:15,,70650,70150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:30,72475,72000,71600,492,0,3851,60032,4250,2,12383,-24,682,-9194,27,-1750,999,-862,-2878,-4582,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
17:45,,73600,73250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:00,75482,75200,74900,492,0,3852,60363,4407,1,14662,-23,683,-8955,26,-1750,760,-862,-2302,-2294,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
18:15,,75850,75650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:30,76912,76500,76400,491,0,3873,60047,4766,0,13809,-23,676,-6727,27,-1750,760,-862,-2302,-2294,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
18:45,,77200,77150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:00,78337,77900,77900,490,0,3863,60253,4984,0,14824,-24,690,-6742,26,-1750,-650,-862,-2352,-1662,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
19:15,,77100,77100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:30,77173,76300,76300,491,0,3822,60172,5141,0,14556,-24,702,-7686,26,-1750,-650,-862,-2352,-1662,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
19:45,,75350,75350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:00,75281,74400,74400,490,0,3849,59843,5241,0,12865,-24,702,-7684,27,-1750,-1200,-862,-2770,-2487,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
20:15,,73450,73450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:30,72985,72500,72500,493,0,3842,59919,5378,0,12008,-25,691,-9321,27,-1750,-1200,-862,-2770,-2487,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
20:45,,71350,71350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:00,70927,70200,70200,491,0,3836,59395,5482,0,10802,-156,703,-9626,28,-1670,-1200,-862,-2807,-3278,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
21:15,,68950,68950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:30,68726,67700,67700,491,0,3861,59361,5563,0,9511,-705,708,-10064,28,-1670,-1200,-862,-2807,-3278,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
21:45,,66550,66550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:00,66808,65400,65400,491,0,3823,58623,5596,0,8610,-848,711,-10198,29,-1647,-1200,-862,-2903,-2209,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
22:15,,65900,65900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30,66878,66400,66400,490,0,3819,58449,5596,0,8502,-1183,707,-9502,29,-1647,-1200,-862,-2903,-2209,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
22:45,,67150,67150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:00,68550,67900,67900,492,1,3817,59463,5564,0,8713,-1090,701,-9111,29,-1750,-1200,-862,-2568,-1070,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
23:15,,66900,66900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:30,67376,65900,65900,491,4,3814,58015,5546,0,8332,-1816,706,-7716,30,-1750,-1200,-862,-2568,-1070,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
23:45,,65550,65550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:00,67042,65200,65300,491,1,3814,57929,5583,0,8412,-2118,707,-7778,30,-1750,-1200,-861,-2090,-857,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
00:15,,64100,64150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:30,65123,63000,63000,490,0,3795,55710,5588,0,8234,-2314,714,-7094,31,-1750,-1200,-861,-2090,-857,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
00:45,,62000,61800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:00,62447,61000,60600,491,3,3802,54133,5566,0,7631,-2953,707,-6932,32,-1750,-1400,-861,-1962,-431,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
01:15,,61100,60800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
